timestamp,asset_id,latitude,longitude,inventory_level,temperature,humidity,traffic_status,waiting_time,user_transaction_amount,user_purchase_frequency,asset_utilization,demand_forecast,logistics_delay,month,dow,hour,is_weekend_delivery,is_peak_season,asset_delay_rate_30d,shipment_status_delivered,shipment_status_in transit,logistics_delay_reason_traffic,logistics_delay_reason_weather
2024-06-29 11:16:26,Truck_7,-0.8539,-177.5496,417,26.9,70.8,Clear,44,103,7,94.7,181,1,6,5,11,1,0,0.6666666666666666,False,False,False,False
2024-06-29 19:07:17,Truck_9,57.9908,-117.5288,444,21.6,53.2,Detour,16,113,2,96.1,181,0,6,5,19,1,0,0.7,True,False,True,False
2024-06-30 04:33:59,Truck_2,0.7118,108.5142,298,27.8,76.9,Heavy,18,414,5,72.2,164,1,6,6,4,1,0,0.6,True,False,False,False
2024-06-30 04:50:57,Truck_1,-39.701,158.9084,379,23.8,78.8,Detour,22,361,5,89.3,112,1,6,6,4,1,0,0.5,False,False,False,True
2024-06-30 14:22:40,Truck_2,-28.382,-47.8231,357,29.3,73.2,Clear,22,229,7,94.3,131,0,6,6,14,1,0,0.6333333333333333,False,True,False,False
2024-07-01 16:37:53,Truck_7,33.3351,-103.926,252,24.4,72.3,Detour,54,156,6,86.8,225,1,7,0,16,0,0,0.6666666666666666,False,False,False,False
2024-07-02 03:07:27,Truck_3,72.122,89.9728,212,25.9,68.0,Heavy,32,312,6,87.6,296,1,7,1,3,0,0,0.6333333333333333,True,False,False,False
2024-07-02 13:06:51,Truck_9,16.0296,-36.3349,173,24.9,58.1,Clear,34,287,9,96.8,131,1,7,1,13,0,0,0.6666666666666666,False,False,False,False
2024-07-02 13:50:19,Truck_1,67.365,71.5047,316,26.4,60.0,Detour,36,274,1,68.2,218,1,7,1,13,0,0,0.5,False,False,False,True
2024-07-02 16:40:43,Truck_4,-53.5264,13.0019,291,24.2,67.0,Heavy,29,431,9,90.1,172,1,7,1,16,0,0,0.5666666666666667,True,False,True,False
2024-07-03 06:32:35,Truck_1,-36.3388,69.5488,119,24.4,68.2,Heavy,60,125,3,81.6,106,1,7,2,6,0,0,0.5,False,True,False,False
2024-07-03 09:52:55,Truck_8,27.3259,-116.2066,336,22.5,51.6,Detour,11,446,6,70.2,275,0,7,2,9,0,0,0.6333333333333333,False,True,False,False
2024-07-03 12:21:01,Truck_1,-28.6942,-75.4244,402,20.3,56.6,Detour,52,149,4,82.6,158,1,7,2,12,0,0,0.5333333333333333,False,False,False,True
2024-07-03 12:38:53,Truck_3,-62.6441,-34.4446,153,20.7,55.3,Detour,55,304,8,79.5,147,0,7,2,12,0,0,0.6333333333333333,True,False,False,False
2024-07-03 15:08:44,Truck_4,83.2858,-66.1069,179,25.0,71.1,Detour,60,325,1,66.8,226,1,7,2,15,0,0,0.6,False,False,False,True
2024-07-04 00:05:02,Truck_3,-76.8972,-3.6358,288,24.7,67.4,Detour,37,230,7,65.0,259,0,7,3,0,0,0,0.6333333333333333,True,False,False,False
2024-07-04 09:22:46,Truck_7,-13.1977,107.4226,271,18.7,75.4,Clear,37,210,10,72.0,120,0,7,3,9,0,0,0.7,True,False,True,False
2024-07-04 18:22:32,Truck_4,14.9079,50.1606,438,26.5,69.3,Heavy,34,378,5,88.7,256,1,7,3,18,0,0,0.6,False,False,False,True
2024-07-05 09:14:48,Truck_6,54.5973,-128.4974,324,20.7,72.4,Clear,12,173,7,95.1,243,0,7,4,9,0,0,0.4,True,False,False,False
2024-07-05 18:54:49,Truck_1,-19.6171,-163.0539,160,22.3,69.7,Detour,37,255,7,66.8,170,0,7,4,18,0,0,0.5333333333333333,True,False,True,False
2024-07-06 11:17:28,Truck_5,22.3898,3.8948,403,22.5,62.5,Clear,38,225,3,81.4,169,0,7,5,11,1,0,0.5333333333333333,False,True,False,True
2024-07-06 13:05:43,Truck_9,-31.9611,-75.8092,458,25.0,79.6,Heavy,56,303,1,73.8,206,1,7,5,13,1,0,0.6666666666666666,False,True,False,False
2024-07-06 15:59:22,Truck_3,68.132,-51.5071,167,21.6,54.6,Clear,46,240,10,60.5,278,1,7,5,15,1,0,0.6,False,False,False,True
2024-07-06 18:05:23,Truck_9,-53.5255,-1.9486,441,23.1,57.1,Clear,55,490,10,65.1,289,1,7,5,18,1,0,0.7,False,False,False,True
2024-07-06 21:09:27,Truck_1,-63.8035,61.4571,274,19.3,70.3,Detour,26,404,7,81.0,141,0,7,5,21,1,0,0.5,False,True,False,True
2024-07-07 19:49:15,Truck_2,-82.7058,-62.704,426,24.2,75.7,Clear,51,303,10,94.1,160,1,7,6,19,1,0,0.6333333333333333,False,False,False,False
2024-07-08 04:26:39,Truck_6,47.2803,32.1356,300,22.4,54.3,Heavy,23,323,5,65.5,230,1,7,0,4,0,0,0.36666666666666664,True,False,False,True
2024-07-08 11:01:23,Truck_4,-39.7867,81.5636,209,19.3,51.0,Detour,18,443,2,91.5,213,1,7,0,11,0,0,0.6,False,False,False,False
2024-07-08 14:07:29,Truck_3,69.4106,61.7368,102,25.6,76.0,Heavy,50,444,9,88.3,105,1,7,0,14,0,0,0.6333333333333333,False,False,True,False
2024-07-09 02:11:05,Truck_4,-12.7845,-147.2449,132,22.9,66.5,Clear,35,209,6,94.3,122,0,7,1,2,0,0,0.6,True,False,False,False
2024-07-09 02:12:54,Truck_5,40.784,77.2346,172,25.2,67.6,Clear,40,274,7,66.3,170,1,7,1,2,0,0,0.5,False,False,False,True
2024-07-09 10:12:42,Truck_4,51.8047,66.0193,319,22.3,50.8,Clear,52,188,8,66.4,153,0,7,1,10,0,0,0.5666666666666667,False,True,True,False
2024-07-09 23:21:47,Truck_8,-55.9854,-149.8958,153,27.5,69.9,Detour,24,118,7,62.5,237,1,7,1,23,0,0,0.6,False,False,False,True
2024-07-11 07:07:27,Truck_8,-50.8174,-40.3409,187,18.6,67.7,Clear,12,375,5,85.4,140,0,7,3,7,0,0,0.6333333333333333,False,True,False,False
2024-07-12 02:46:57,Truck_2,44.502,66.5819,144,23.0,70.3,Heavy,54,152,1,84.3,242,1,7,4,2,0,0,0.6333333333333333,False,False,False,False
2024-07-12 10:13:28,Truck_9,29.2931,-63.656,346,21.5,60.1,Clear,17,370,9,70.8,259,0,7,4,10,0,0,0.7,True,False,False,False
2024-07-13 00:23:59,Truck_4,77.5436,-156.2479,199,28.5,68.8,Heavy,18,201,2,71.2,181,1,7,5,0,1,0,0.5666666666666667,False,False,False,False
2024-07-13 15:41:00,Truck_10,-27.0315,40.2451,133,18.6,79.4,Clear,14,314,10,98.8,109,1,7,5,15,1,0,0.6666666666666666,False,False,False,False
2024-07-14 20:00:38,Truck_3,58.6218,133.4487,154,25.8,69.0,Clear,60,357,10,87.9,269,1,7,6,20,1,0,0.6333333333333333,False,False,False,False
2024-07-14 21:14:08,Truck_4,5.4618,-179.8202,157,20.9,77.1,Clear,26,499,4,91.4,214,0,7,6,21,1,0,0.5666666666666667,True,False,True,False
2024-07-15 15:42:02,Truck_7,-8.7105,-17.8347,344,21.4,53.5,Detour,23,461,9,93.4,106,1,7,0,15,0,0,0.6666666666666666,False,False,False,False
2024-07-16 02:28:08,Truck_1,-87.3835,60.4609,271,24.6,73.0,Detour,53,382,3,94.1,166,0,7,1,2,0,0,0.4666666666666667,True,False,False,False
2024-07-16 08:12:29,Truck_6,-47.5698,-81.3143,181,25.9,69.1,Heavy,44,264,9,69.9,223,1,7,1,8,0,0,0.36666666666666664,True,False,False,False
2024-07-16 16:39:04,Truck_4,-38.3158,-38.3257,382,21.6,50.5,Detour,31,160,8,94.8,261,0,7,1,16,0,0,0.5333333333333333,True,False,False,True
2024-07-16 21:14:02,Truck_4,-67.5109,-162.0537,350,21.8,60.4,Clear,15,238,3,81.1,300,1,7,1,21,0,0,0.5,False,False,False,True
2024-07-18 05:42:03,Truck_7,84.2498,-60.8861,273,20.2,72.2,Clear,19,115,5,68.8,238,1,7,3,5,0,0,0.6666666666666666,False,False,False,False
2024-07-18 11:16:58,Truck_4,51.4539,-20.8253,313,23.6,65.2,Clear,49,137,6,100.0,122,0,7,3,11,0,0,0.5333333333333333,True,False,False,False
2024-07-18 12:19:20,Truck_10,20.2969,124.1885,298,18.6,74.4,Detour,41,248,1,86.3,283,0,7,3,12,0,0,0.6666666666666666,False,True,False,False
2024-07-18 13:12:46,Truck_7,49.048,4.8896,283,19.6,75.5,Heavy,49,496,6,78.9,130,1,7,3,13,0,0,0.6666666666666666,False,False,False,True
2024-07-18 17:29:17,Truck_4,-83.8983,-128.1642,181,24.7,63.4,Heavy,25,107,8,71.3,265,1,7,3,17,0,0,0.5333333333333333,False,True,False,False
2024-07-18 23:30:52,Truck_9,-20.6524,-102.5762,228,28.7,65.0,Heavy,26,271,3,66.0,290,1,7,3,23,0,0,0.7,True,False,True,False
2024-07-19 01:06:21,Truck_8,54.8423,175.5701,331,25.6,77.8,Heavy,26,213,9,90.7,269,1,7,4,1,0,0,0.6,False,False,True,False
2024-07-19 13:04:45,Truck_7,16.1221,79.0279,332,19.2,56.9,Detour,27,357,2,87.8,217,1,7,4,13,0,0,0.6666666666666666,False,False,False,False
2024-07-19 20:10:54,Truck_8,-46.1457,161.0254,218,23.8,52.3,Detour,52,389,2,79.5,231,1,7,4,20,0,0,0.6,False,False,True,False
2024-07-20 13:33:43,Truck_6,48.2512,-106.6383,204,19.2,58.0,Heavy,50,465,8,85.2,133,1,7,5,13,1,0,0.4,False,False,False,True
2024-07-20 16:26:17,Truck_5,46.2788,41.3453,338,20.6,65.0,Detour,56,421,2,86.9,142,0,7,5,16,1,0,0.5333333333333333,False,True,False,False
2024-07-20 20:03:39,Truck_5,40.7401,110.4737,129,19.2,77.9,Detour,11,448,4,68.9,132,0,7,5,20,1,0,0.5333333333333333,True,False,False,False
2024-07-21 06:13:04,Truck_7,25.7047,150.6302,318,25.3,74.6,Clear,32,486,9,68.1,277,0,7,6,6,1,0,0.7,False,True,False,True
2024-07-21 09:43:53,Truck_1,-11.3631,83.0819,449,28.8,76.2,Clear,31,234,8,91.7,129,0,7,6,9,1,0,0.4666666666666667,True,False,True,False
2024-07-22 00:56:20,Truck_4,-49.1524,14.1164,425,22.4,65.9,Clear,30,452,10,91.4,163,1,7,0,0,0,0,0.5666666666666667,False,False,True,False
2024-07-22 11:45:54,Truck_9,-24.7838,-21.176,465,28.0,59.6,Clear,51,305,10,96.9,153,0,7,0,11,0,0,0.7,False,True,False,False
2024-07-22 16:30:00,Truck_6,89.8701,73.6867,264,26.9,70.0,Heavy,32,188,1,79.2,213,1,7,0,16,0,0,0.43333333333333335,True,False,False,True
2024-07-23 15:08:30,Truck_5,46.8609,37.8235,442,22.2,65.4,Detour,33,492,5,86.4,145,1,7,1,15,0,0,0.5,False,False,False,True
2024-07-23 23:11:06,Truck_10,49.6418,-121.3862,318,22.5,59.3,Heavy,18,331,9,97.3,273,1,7,1,23,0,0,0.6333333333333333,False,True,False,False
2024-07-23 23:58:44,Truck_5,57.2271,59.2588,158,25.9,51.3,Detour,46,308,7,64.6,115,1,7,1,23,0,0,0.5,False,False,False,False
2024-07-24 01:20:43,Truck_8,0.7577,120.0181,490,24.0,56.1,Heavy,29,463,6,81.1,134,1,7,2,1,0,0,0.6,False,False,False,False
2024-07-24 04:09:02,Truck_3,2.2208,-170.2641,132,27.5,57.2,Heavy,36,481,5,65.2,140,1,7,2,4,0,0,0.6333333333333333,True,False,True,False
2024-07-24 06:30:18,Truck_6,74.9107,17.8019,208,28.8,64.9,Clear,40,437,6,64.6,185,1,7,2,6,0,0,0.4666666666666667,False,False,False,True
2024-07-25 17:59:38,Truck_8,44.3639,134.3967,471,19.8,55.2,Clear,36,369,6,94.7,183,1,7,3,17,0,0,0.6333333333333333,False,False,False,False
2024-07-26 08:02:20,Truck_7,-37.2055,79.4485,159,25.6,76.6,Clear,25,213,5,82.2,144,0,7,4,8,0,0,0.6666666666666666,False,True,False,True
2024-07-26 10:09:34,Truck_9,-7.9899,-23.5723,355,19.8,60.9,Clear,24,226,9,62.8,243,1,7,4,10,0,0,0.6666666666666666,False,False,False,True
2024-07-26 19:10:43,Truck_5,89.2765,166.6548,378,18.9,55.5,Heavy,35,367,4,74.4,229,1,7,4,19,0,0,0.5333333333333333,False,False,False,True
2024-07-26 20:19:01,Truck_9,-79.9146,-3.8554,214,21.7,77.0,Heavy,47,187,10,97.4,175,1,7,4,20,0,0,0.6666666666666666,False,True,False,False
2024-07-27 09:16:20,Truck_9,38.5127,-17.3878,249,23.6,74.3,Detour,45,482,7,66.8,246,0,7,5,9,1,0,0.7,True,False,False,False
2024-07-27 10:13:09,Truck_1,-30.0307,157.1442,108,23.0,73.4,Clear,13,324,2,77.9,233,0,7,5,10,1,0,0.4666666666666667,True,False,False,False
2024-07-27 15:50:46,Truck_2,69.6609,38.4464,225,19.0,63.0,Heavy,17,282,6,99.6,265,1,7,5,15,1,0,0.6666666666666666,True,False,False,True
2024-07-28 07:33:03,Truck_10,88.2246,-148.6037,326,27.2,69.3,Detour,24,492,9,72.5,223,1,7,6,7,1,0,0.6333333333333333,False,False,False,True
2024-07-28 18:36:05,Truck_10,50.3574,128.5618,164,25.5,67.6,Heavy,20,188,7,60.1,268,1,7,6,18,1,0,0.6333333333333333,True,False,False,False
2024-07-28 22:29:33,Truck_5,-46.1871,9.4679,270,26.7,72.2,Heavy,35,107,10,90.8,158,1,7,6,22,1,0,0.5666666666666667,False,True,True,False
2024-07-29 00:17:00,Truck_8,69.691,148.6549,386,25.9,71.6,Clear,36,193,10,72.0,299,1,7,0,0,0,0,0.6666666666666666,False,False,False,True
2024-07-29 00:56:10,Truck_5,-70.3645,-128.8622,167,25.6,62.5,Detour,40,246,9,63.8,126,0,7,0,0,0,0,0.5666666666666667,True,False,True,False
2024-07-29 16:54:53,Truck_8,12.0938,96.8996,106,27.0,56.8,Detour,31,120,4,95.7,286,0,7,0,16,0,0,0.6666666666666666,False,True,False,True
2024-07-29 18:42:48,Truck_10,54.9232,79.5455,190,25.2,62.2,Detour,34,355,3,99.2,260,0,7,0,18,0,0,0.6666666666666666,False,True,False,False
2024-07-30 10:23:03,Truck_5,0.3773,-13.6838,226,25.4,73.7,Detour,46,138,8,75.5,298,0,7,1,10,0,0,0.5666666666666667,True,False,True,False
2024-07-31 02:07:09,Truck_6,-22.4693,149.9634,444,29.8,67.5,Clear,41,125,5,63.3,152,1,7,2,2,0,0,0.5,False,False,False,True
2024-07-31 03:43:10,Truck_10,56.2829,49.0292,201,24.4,50.8,Heavy,13,367,2,88.3,174,1,7,2,3,0,0,0.6666666666666666,False,True,False,False
2024-07-31 14:59:23,Truck_10,70.7101,-175.9865,184,24.5,54.9,Detour,23,159,7,60.2,120,1,7,2,14,0,0,0.6666666666666666,False,False,True,False
2024-07-31 17:11:19,Truck_2,84.7161,77.1114,350,23.7,59.8,Detour,42,188,10,98.6,248,0,7,2,17,0,0,0.7,True,False,False,False
2024-07-31 19:53:22,Truck_10,84.1122,-87.899,126,25.1,58.0,Detour,47,291,7,92.3,123,1,7,2,19,0,0,0.7,False,False,True,False
2024-07-31 22:16:07,Truck_4,13.7736,12.9911,298,18.8,79.5,Detour,51,393,4,74.6,110,0,7,2,22,0,0,0.5666666666666667,False,True,True,False
2024-07-31 22:57:20,Truck_7,-3.822,-40.3169,108,26.6,61.7,Detour,47,122,7,64.6,116,0,7,2,22,0,0,0.6666666666666666,True,False,False,True
2024-08-01 09:16:16,Truck_8,11.6611,44.7505,434,29.4,76.3,Heavy,30,166,1,94.6,220,1,8,3,9,0,0,0.6666666666666666,True,False,False,False
2024-08-01 21:42:48,Truck_7,-19.5759,-39.5531,481,22.8,74.7,Detour,42,157,1,65.2,259,1,8,3,21,0,0,0.6333333333333333,False,False,False,True
2024-08-02 00:10:54,Truck_2,83.3287,-84.2738,130,18.7,67.2,Clear,47,367,1,81.7,131,1,8,4,0,0,0,0.6666666666666666,False,False,True,False
2024-08-02 02:01:25,Truck_1,-87.5547,113.4629,269,25.2,57.7,Detour,20,247,2,60.9,177,0,8,4,2,0,0,0.4666666666666667,False,True,False,True
2024-08-02 06:58:21,Truck_8,67.7002,43.853,133,28.7,69.5,Detour,57,342,6,99.9,261,0,8,4,6,0,0,0.7,False,True,True,False
2024-08-03 13:26:27,Truck_5,7.0779,-165.136,403,20.6,66.1,Clear,15,461,4,77.1,263,0,8,5,13,1,0,0.5666666666666667,True,False,False,False
2024-08-03 20:36:10,Truck_6,-59.8257,-2.9502,239,28.7,64.0,Clear,35,469,3,63.9,293,0,8,5,20,1,0,0.5333333333333333,False,True,False,True
2024-08-04 03:11:01,Truck_8,-30.809,-126.7483,486,25.8,64.9,Clear,31,136,9,85.4,178,0,8,6,3,1,0,0.6666666666666666,False,True,True,False
2024-08-05 16:44:46,Truck_6,66.3417,-154.1243,498,23.8,55.9,Detour,16,381,7,67.2,131,1,8,0,16,0,0,0.5333333333333333,False,False,False,False
2024-08-05 18:45:24,Truck_9,-59.9919,-162.9143,188,22.4,78.0,Heavy,40,372,6,98.0,237,1,8,0,18,0,0,0.7,False,False,False,True
2024-08-05 22:26:07,Truck_8,49.9197,79.4653,309,20.6,77.3,Clear,60,177,5,69.2,271,0,8,0,22,0,0,0.6333333333333333,False,True,False,True
2024-08-06 04:29:22,Truck_2,-51.0247,1.8063,247,19.3,62.9,Clear,55,466,2,78.0,183,1,8,1,4,0,0,0.6666666666666666,False,False,False,True
2024-08-06 11:35:04,Truck_10,77.0042,-12.2919,427,20.3,57.3,Heavy,18,341,3,85.7,189,1,8,1,11,0,0,0.7,False,False,False,True
2024-08-06 13:23:18,Truck_6,-7.2984,-44.5918,264,29.5,67.3,Heavy,32,314,8,65.9,202,1,8,1,13,0,0,0.5666666666666667,True,False,True,False
2024-08-06 22:02:54,Truck_10,30.3691,-111.1134,377,18.2,51.7,Detour,34,306,8,87.9,139,0,8,1,22,0,0,0.7,True,False,True,False
2024-08-07 05:17:08,Truck_1,26.0226,103.2098,322,25.0,57.7,Clear,15,190,4,86.8,159,1,8,2,5,0,0,0.43333333333333335,False,False,True,False
2024-08-07 08:25:04,Truck_10,14.8779,-139.1721,269,19.0,73.6,Clear,50,307,3,68.1,102,1,8,2,8,0,0,0.7,False,False,False,False
2024-08-07 09:39:53,Truck_8,16.1144,-24.4118,488,26.5,66.6,Heavy,41,104,1,67.1,151,1,8,2,9,0,0,0.6333333333333333,True,False,False,False
2024-08-08 13:11:48,Truck_5,23.7118,-92.9098,273,19.9,63.6,Clear,27,265,8,77.0,243,0,8,3,13,0,0,0.5333333333333333,True,False,False,True
2024-08-09 01:16:43,Truck_3,76.4465,173.1493,330,24.0,52.9,Heavy,14,425,1,89.8,289,1,8,4,1,0,0,0.6666666666666666,False,False,False,False
2024-08-09 03:00:34,Truck_2,-69.408,-8.1703,451,22.5,51.6,Detour,28,421,6,68.8,107,0,8,4,3,0,0,0.6666666666666666,True,False,False,False
2024-08-09 14:23:12,Truck_3,65.9866,135.5421,209,18.6,69.6,Heavy,50,357,10,92.9,125,1,8,4,14,0,0,0.7,False,False,True,False
2024-08-09 16:48:19,Truck_5,-11.147,-97.9335,106,29.6,62.0,Heavy,54,410,9,62.3,111,1,8,4,16,0,0,0.5,False,False,False,True
2024-08-09 21:10:15,Truck_1,29.5637,-162.339,238,26.6,50.9,Heavy,59,160,1,76.8,233,1,8,4,21,0,0,0.4666666666666667,True,False,False,False
2024-08-09 21:54:31,Truck_5,-46.1616,-46.6401,359,23.0,71.7,Detour,50,486,10,64.0,169,0,8,4,21,0,0,0.5333333333333333,True,False,True,False
2024-08-10 00:04:40,Truck_8,-65.7349,-173.3011,299,23.9,50.1,Heavy,17,315,6,88.3,252,1,8,5,0,1,0,0.6666666666666666,False,False,False,False
2024-08-10 08:40:26,Truck_2,-39.88,55.1792,261,27.1,67.3,Detour,35,496,2,71.3,264,0,8,5,8,1,0,0.6333333333333333,True,False,False,True
2024-08-11 02:18:19,Truck_9,-77.3648,30.9744,368,25.0,60.7,Clear,37,382,5,82.8,225,0,8,6,2,1,0,0.7,False,True,False,True
2024-08-11 04:43:30,Truck_9,5.0095,-113.8279,145,18.2,62.2,Heavy,56,430,5,86.7,260,1,8,6,4,1,0,0.7,False,False,True,False
2024-08-11 10:28:58,Truck_10,2.2782,-158.4628,232,22.3,73.3,Heavy,19,332,4,78.6,135,1,8,6,10,1,0,0.7,True,False,False,False
2024-08-11 15:40:34,Truck_9,15.5083,115.4388,207,19.2,59.7,Detour,56,484,7,72.6,285,0,8,6,15,1,0,0.7,False,True,True,False
2024-08-12 00:54:08,Truck_1,-58.8531,45.0498,162,21.3,76.8,Detour,53,164,3,61.6,104,1,8,0,0,0,0,0.4666666666666667,False,False,False,False
2024-08-12 10:11:42,Truck_4,25.964,-133.3578,240,27.4,72.9,Detour,29,272,8,72.3,106,0,8,0,10,0,0,0.5333333333333333,False,True,False,False
2024-08-13 01:42:45,Truck_7,50.8775,-155.5478,338,26.8,68.3,Detour,45,458,9,76.7,191,0,8,1,1,0,0,0.6666666666666666,True,False,False,False
2024-08-14 03:59:00,Truck_9,-26.6775,-77.2847,247,28.9,60.7,Clear,56,115,10,61.6,270,0,8,2,3,0,0,0.7,True,False,False,False
2024-08-14 11:03:17,Truck_6,61.8047,-72.1219,293,28.5,59.3,Clear,50,168,4,67.2,199,0,8,2,11,0,0,0.6,True,False,False,True
2024-08-14 18:56:46,Truck_9,35.0933,-170.9221,264,25.3,55.2,Clear,51,213,10,85.5,173,0,8,2,18,0,0,0.6666666666666666,False,True,False,False
2024-08-14 19:26:01,Truck_4,-10.0844,-0.6042,145,29.2,67.3,Clear,36,230,4,85.3,269,0,8,2,19,0,0,0.5,True,False,True,False
2024-08-14 21:28:50,Truck_2,86.8195,-21.0786,481,22.4,77.9,Detour,25,143,8,71.4,124,0,8,2,21,0,0,0.6,False,True,True,False
2024-08-15 05:45:04,Truck_5,-1.6787,3.2441,126,29.6,67.6,Detour,19,201,9,84.1,255,0,8,3,5,0,0,0.5333333333333333,True,False,False,True
2024-08-15 08:04:23,Truck_1,-84.8788,-37.2609,428,24.1,58.4,Detour,11,111,6,81.1,111,0,8,3,8,0,0,0.5,True,False,False,True
2024-08-16 05:55:39,Truck_7,66.5399,160.551,155,24.0,72.4,Detour,28,398,6,63.8,278,1,8,4,5,0,0,0.6333333333333333,False,False,True,False
2024-08-16 10:45:59,Truck_4,-61.8623,113.6304,334,22.5,57.1,Clear,43,381,6,73.8,157,0,8,4,10,0,0,0.5,True,False,False,False
2024-08-16 22:23:42,Truck_1,17.7318,-166.4083,269,25.2,63.5,Detour,19,262,7,71.6,295,0,8,4,22,0,0,0.4666666666666667,False,True,False,True
2024-08-17 04:39:18,Truck_3,61.9951,28.0639,204,29.8,58.9,Heavy,10,484,3,93.0,238,1,8,5,4,1,0,0.7333333333333333,False,True,False,True
2024-08-17 07:05:15,Truck_9,69.0509,91.848,321,25.4,53.8,Clear,24,340,5,84.6,223,0,8,5,7,1,0,0.6333333333333333,False,True,True,False
2024-08-17 07:37:02,Truck_8,27.787,8.2288,235,25.8,62.6,Heavy,51,171,6,87.5,207,1,8,5,7,1,0,0.6666666666666666,True,False,False,False
2024-08-18 05:51:47,Truck_7,-58.4321,-90.5118,315,23.5,68.6,Heavy,20,372,1,63.8,221,1,8,6,5,1,0,0.6666666666666666,True,False,False,False
2024-08-18 23:25:47,Truck_6,39.7998,58.7461,317,18.5,66.0,Heavy,36,465,1,68.0,180,1,8,6,23,1,0,0.5666666666666667,True,False,False,False
2024-08-19 00:05:12,Truck_7,-65.9199,-160.2292,252,27.1,59.8,Detour,53,457,8,95.4,273,0,8,0,0,0,0,0.6666666666666666,False,True,True,False
2024-08-19 01:36:00,Truck_3,-50.6778,-102.041,246,20.8,79.2,Heavy,55,325,2,80.5,271,1,8,0,1,0,0,0.7333333333333333,False,False,False,False
2024-08-19 08:18:25,Truck_7,-47.9015,-121.4183,332,24.4,69.5,Heavy,27,343,5,87.6,235,1,8,0,8,0,0,0.6333333333333333,False,True,True,False
2024-08-19 17:09:24,Truck_6,-3.6578,176.299,235,23.2,54.6,Clear,28,467,9,68.2,206,0,8,0,17,0,0,0.5666666666666667,False,True,False,False
2024-08-19 17:13:42,Truck_2,67.2149,117.9203,456,26.4,51.4,Heavy,23,100,1,94.2,105,1,8,0,17,0,0,0.5666666666666667,False,False,False,True
2024-08-20 01:28:08,Truck_4,-69.6585,23.6323,177,18.6,74.5,Heavy,16,429,1,72.4,132,1,8,1,1,0,0,0.4666666666666667,False,True,True,False
2024-08-20 15:07:20,Truck_4,36.4573,-60.8255,388,23.1,64.8,Detour,23,329,1,89.2,296,1,8,1,15,0,0,0.5,False,False,False,False
2024-08-20 15:30:04,Truck_3,86.2679,-50.7895,142,28.0,67.2,Heavy,49,458,8,92.5,224,1,8,1,15,0,0,0.7333333333333333,False,False,True,False
2024-08-20 16:18:37,Truck_5,19.9257,116.0526,291,28.5,54.6,Heavy,14,316,7,77.5,288,1,8,1,16,0,0,0.5,True,False,False,False
2024-08-21 17:20:39,Truck_4,-77.327,-33.6001,402,18.7,59.6,Detour,16,454,1,62.9,274,1,8,2,17,0,0,0.5333333333333333,False,False,True,False
2024-08-21 20:07:08,Truck_6,-51.319,-46.5841,228,24.2,59.2,Heavy,26,321,5,96.3,132,1,8,2,20,0,0,0.5666666666666667,False,False,True,False
2024-08-22 06:38:15,Truck_9,-87.2317,143.0006,135,29.0,62.2,Heavy,24,155,3,69.4,196,1,8,3,6,0,0,0.6,False,False,False,False
2024-08-22 09:00:38,Truck_2,-31.4958,-37.5932,419,21.0,74.2,Clear,29,386,9,95.1,186,0,8,3,9,0,0,0.5666666666666667,True,False,True,False
2024-08-22 20:11:57,Truck_5,-53.3732,-99.637,186,18.9,70.5,Clear,38,344,1,95.6,252,0,8,3,20,0,0,0.5333333333333333,False,True,True,False
2024-08-23 00:05:52,Truck_8,-29.2726,149.6329,236,21.9,51.9,Detour,21,233,6,72.0,115,0,8,4,0,0,0,0.7,True,False,False,False
2024-08-24 01:36:22,Truck_8,-69.5639,-74.6473,236,18.2,50.5,Clear,20,260,2,61.1,278,1,8,5,1,1,0,0.6666666666666666,False,False,False,True
2024-08-25 22:32:25,Truck_1,-64.7094,137.791,189,25.2,70.0,Clear,10,360,6,81.9,191,1,8,6,22,1,0,0.43333333333333335,False,False,False,False
2024-08-26 13:29:17,Truck_1,-83.1143,74.21,214,27.0,55.0,Clear,18,319,3,67.0,127,1,8,0,13,0,0,0.4666666666666667,False,False,False,False
2024-08-27 00:34:46,Truck_10,-70.6428,166.3723,343,29.5,59.8,Detour,35,294,8,73.7,256,0,8,1,0,0,0,0.7,False,True,False,False
2024-08-27 06:52:35,Truck_8,-13.1475,-1.0702,413,23.4,67.1,Heavy,32,325,3,93.3,109,1,8,1,6,0,0,0.7,False,False,False,False
2024-08-27 22:26:18,Truck_5,76.8391,140.3011,137,23.6,51.7,Detour,24,124,6,70.6,279,1,8,1,22,0,0,0.5,False,False,True,False
2024-08-28 07:23:00,Truck_8,-74.188,-176.0141,387,28.1,64.7,Clear,51,340,10,61.1,243,0,8,2,7,0,0,0.7,True,False,False,True
2024-08-28 12:19:14,Truck_3,2.6709,-80.8879,163,25.1,76.8,Heavy,54,320,5,93.2,231,1,8,2,12,0,0,0.7666666666666667,False,True,False,True
2024-08-28 13:33:22,Truck_9,14.0092,-131.9758,376,20.5,55.5,Clear,34,315,9,70.7,297,1,8,2,13,0,0,0.6333333333333333,False,False,False,False
2024-08-29 02:07:16,Truck_8,30.5045,52.2559,499,18.3,75.1,Clear,22,251,1,79.2,139,1,8,3,2,0,0,0.6666666666666666,False,False,False,False
